"";"lemma";"Total";"one_sg";"pctA";"two_sg";"pctB";"three_sg";"pctC";"one_pl";"pctD";"two_pl";"pctE";"three_pl";"pctF"
"1443";"inquino1";2;0;0;0;0;0;0;0;0;0;0;1;0,5
"1444";"inquiro";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1445";"inquiro1";1;0;0;1;1;0;0;0;0;0;0;0;0
"1446";"inroro1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1447";"inruo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1448";"insanio1";2;0;0;0;0;2;1;0;0;0;0;0;0
"1449";"inscribo";3;0;0;0;0;0;0;0;0;0;0;0;0
"1450";"inscribo1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1451";"insector";1;0;0;0;0;0;0;0;0;0;0;0;0
"1452";"insequor";6;0;0;0;0;0;0;0;0;0;0;0;0
"1453";"insequor1";8;2;0,25;0;0;1;0,125;0;0;0;0;0;0
"1454";"insero2";2;0;0;0;0;0;0;0;0;0;0;0;0
"1455";"insidior";8;0;0;0;0;0;0;0;0;0;0;0;0
"1456";"insilio";1;0;0;0;0;1;1;0;0;0;0;0;0
"1457";"insoleo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1458";"insolesco1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1459";"inspicio";3;0;0;0;0;0;0;0;0;0;0;1;0,333333333333333
"1460";"inspicio1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1461";"inspiro1";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1462";"inspuo1";1;0;0;1;1;0;0;0;0;0;0;0;0
"1463";"instituo";7;1;0,142857142857143;0;0;6;0,857142857142857;0;0;0;0;0;0
"1464";"instituo1";4;0;0;0;0;2;0,5;0;0;0;0;0;0
"1465";"insto";5;0;0;0;0;1;0,2;0;0;0;0;0;0
"1466";"insto1";4;0;0;0;0;1;0,25;0;0;0;0;1;0,25
"1467";"instruo";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1468";"instruo1";4;0;0;0;0;1;0,25;0;0;1;0,25;0;0
"1469";"insuesco";1;0;0;0;0;0;0;0;0;0;0;0;0
"1470";"insuesco1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1471";"insulto";1;0;0;0;0;0;0;0;0;0;0;0;0
"1472";"insum";2;0;0;0;0;2;1;0;0;0;0;0;0
"1473";"insum1";7;0;0;0;0;7;1;0;0;0;0;0;0
"1474";"insuo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1475";"intellego";7;2;0,285714285714286;0;0;4;0,571428571428571;0;0;0;0;1;0,142857142857143
"1476";"intellego1";19;7;0,368421052631579;3;0,157894736842105;3;0,157894736842105;0;0;2;0,105263157894737;1;0,0526315789473684
"1477";"intendo";4;0;0;0;0;3;0,75;0;0;0;0;0;0
"1478";"intendo1";7;0;0;1;0,142857142857143;2;0,285714285714286;0;0;0;0;0;0
"1479";"intento";1;0;0;0;0;0;0;1;1;0;0;0;0
"1480";"intercedo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1481";"intercedo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1482";"intercipio";1;0;0;0;0;0;0;0;0;0;0;0;0
"1483";"intercludo";1;0;0;0;0;0;0;0;0;0;0;0;0
"1484";"interdico";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1485";"intereo1";3;0;0;0;0;2;0,666666666666667;0;0;0;0;0;0
"1486";"interfacio";1;0;0;0;0;0;0;0;0;0;0;0;0
"1487";"interficio";17;0;0;0;0;2;0,117647058823529;0;0;0;0;1;0,0588235294117647
"1488";"interficio1";17;1;0,0588235294117647;1;0,0588235294117647;2;0,117647058823529;0;0;0;0;2;0,117647058823529
"1489";"interimo";3;0;0;0;0;0;0;0;0;0;0;0;0
"1490";"interjacio";1;0;0;0;0;0;0;0;0;0;0;0;0
"1491";"intermitto1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1492";"intero";1;0;0;0;0;0;0;0;0;0;0;0;0
"1493";"interpello1";4;0;0;0;0;4;1;0;0;0;0;0;0
"1494";"interpono";2;0;0;0;0;0;0;0;0;0;0;0;0
"1495";"interpono1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1496";"interpretor";1;0;0;0;0;0;0;0;0;0;0;0;0
"1497";"interrogo";6;0;0;0;0;2;0,333333333333333;0;0;0;0;0;0
"1498";"interrogo1";8;1;0,125;1;0,125;0;0;0;0;0;0;0;0
"1499";"interscindo1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1500";"intersum";4;0;0;0;0;2;0,5;0;0;0;0;1;0,25
"1501";"intersum1";5;0;0;1;0,2;3;0,6;0;0;0;0;0;0
"1502";"intervenio";2;0;0;0;0;2;1;0;0;0;0;0;0
"1503";"interviso";1;0;0;0;0;0;0;0;0;0;0;0;0
"1504";"intexo1";2;0;0;0;0;0;0;0;0;0;0;1;0,5
"1505";"intolero1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1506";"intondeo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1507";"intono1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1508";"intremo1";2;0;0;0;0;2;1;0;0;0;0;0;0
"1509";"intro1";1;0;0;0;0;0;0;1;1;0;0;0;0
"1510";"intro2";27;2;0,0740740740740741;0;0;10;0,37037037037037;2;0,0740740740740741;0;0;6;0,222222222222222
"1511";"introduco";1;0;0;0;0;0;0;0;0;0;0;1;1
"1512";"introduco1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1513";"introeo";1;0;0;0;0;0;0;0;0;0;0;0;0
"1514";"introeo1";3;1;0,333333333333333;0;0;0;0;0;0;0;0;0;0
"1515";"intromitto1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1516";"introverto";1;0;0;0;0;0;0;0;0;0;0;0;0
"1517";"intueor";3;0;0;0;0;0;0;0;0;0;0;0;0
"1518";"intueor1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1519";"intumesco1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1520";"inunguo1";1;0;0;1;1;0;0;0;0;0;0;0;0
"1521";"inuro";1;0;0;0;0;0;0;0;0;0;0;0;0
"1522";"invado";1;0;0;0;0;1;1;0;0;0;0;0;0
"1523";"invado1";8;0;0;1;0,125;5;0,625;0;0;0;0;2;0,25
"1524";"invalesco";1;0;0;0;0;0;0;0;0;0;0;1;1
"1525";"inveho";1;0;0;0;0;0;0;0;0;0;0;0;0
"1526";"invenio";12;2;0,166666666666667;0;0;6;0,5;0;0;0;0;0;0
"1527";"invenio1";33;5;0,151515151515152;3;0,0909090909090909;8;0,242424242424242;2;0,0606060606060606;0;0;4;0,121212121212121
"1528";"invergo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1529";"inverto";1;0;0;0;0;0;0;0;0;0;0;0;0
"1530";"inveterasco1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1531";"invideo";4;0;0;0;0;0;0;0;0;0;0;0;0
"1532";"invideo1";7;1;0,142857142857143;0;0;1;0,142857142857143;0;0;0;0;1;0,142857142857143
"1533";"invito";2;0;0;0;0;0;0;0;0;0;0;0;0
"1534";"invito1";4;1;0,25;0;0;0;0;0;0;0;0;0;0
"1535";"involo";1;0;0;0;0;0;0;0;0;0;0;1;1
"1536";"involo1";2;0;0;1;0,5;1;0,5;0;0;0;0;0;0
"1537";"involvo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1538";"involvo1";6;0;0;0;0;1;0,166666666666667;0;0;0;0;0;0
"1539";"ioco1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1540";"irascor";7;0;0;0;0;1;0,142857142857143;0;0;0;0;0;0
"1541";"irascor1";11;0;0;0;0;1;0,0909090909090909;0;0;0;0;0;0
"1542";"irretio";1;0;0;1;1;0;0;0;0;0;0;0;0
"1543";"irrideo";1;0;0;1;1;0;0;0;0;0;0;0;0
"1544";"irrideo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1545";"irrito1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1546";"irrumpo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1547";"irrumpo1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1548";"itero1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1549";"jaceo";9;0;0;2;0,222222222222222;5;0,555555555555556;0;0;0;0;0;0
"1550";"jaceo1";18;0;0;3;0,166666666666667;8;0,444444444444444;0;0;0;0;3;0,166666666666667
"1551";"jacio";6;1;0,166666666666667;0;0;0;0;0;0;0;0;0;0
"1552";"jacio1";6;0;0;0;0;0;0;0;0;0;0;1;0,166666666666667
"1553";"jactito";1;0;0;0;0;0;0;0;0;0;0;0;0
"1554";"jacto";8;0;0;0;0;3;0,375;0;0;0;0;3;0,375
"1555";"jacto1";7;0;0;0;0;3;0,428571428571429;0;0;1;0,142857142857143;1;0,142857142857143
"1556";"jocor";3;0;0;0;0;0;0;0;0;0;0;0;0
"1557";"jocor1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1558";"jubeo";24;2;0,0833333333333333;0;0;14;0,583333333333333;0;0;0;0;1;0,0416666666666667
"1559";"jubeo1";65;9;0,138461538461538;1;0,0153846153846154;41;0,630769230769231;3;0,0461538461538462;0;0;3;0,0461538461538462
"1560";"jucundo1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1561";"judico";4;0;0;0;0;2;0,5;0;0;0;0;0;0
"1562";"judico1";17;2;0,117647058823529;3;0,176470588235294;8;0,470588235294118;0;0;0;0;0;0
"1563";"jugulo1";3;0;0;0;0;0;0;0;0;0;0;0;0
"1564";"jungo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1565";"jungo1";9;0;0;0;0;1;0,111111111111111;0;0;0;0;3;0,333333333333333
"1566";"juro";5;0;0;0;0;1;0,2;0;0;0;0;1;0,2
"1567";"juro1";12;2;0,166666666666667;1;0,0833333333333333;2;0,166666666666667;1;0,0833333333333333;0;0;0;0
"1568";"juvo";2;1;0,5;0;0;1;0,5;0;0;0;0;0;0
"1569";"juvo1";7;0;0;0;0;6;0,857142857142857;0;0;0;0;0;0
"1570";"labefacto";1;0;0;0;0;0;0;0;0;0;0;0;0
"1571";"labor";1;0;0;0;0;0;0;0;0;0;0;0;0
"1572";"labor1";15;0;0;0;0;0;0;0;0;0;0;1;0,0666666666666667
"1573";"laboro";4;1;0,25;1;0,25;0;0;0;0;0;0;1;0,25
"1574";"laboro1";7;0;0;0;0;3;0,428571428571429;0;0;0;0;0;0
"1575";"lacero";3;0;0;0;0;1;0,333333333333333;0;0;0;0;0;0
"1576";"lacero1";6;0;0;0;0;4;0,666666666666667;0;0;0;0;0;0
"1577";"lacesso1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1578";"lacrimo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1579";"laedo";7;0;0;0;0;3;0,428571428571429;0;0;0;0;1;0,142857142857143
"1580";"laedo1";11;1;0,0909090909090909;1;0,0909090909090909;3;0,272727272727273;0;0;0;0;1;0,0909090909090909
"1581";"laeto";1;1;1;0;0;0;0;0;0;0;0;0;0
"1582";"laetor";3;0;0;1;0,333333333333333;0;0;1;0,333333333333333;0;0;0;0
"1583";"laetor1";3;0;0;0;0;1;0,333333333333333;0;0;1;0,333333333333333;0;0
"1584";"lambo";2;0;0;1;0,5;1;0,5;0;0;0;0;0;0
"1585";"lambo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1586";"langueo";1;0;0;0;0;0;0;0;0;0;0;0;0
"1587";"langueo1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1588";"languesco1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1589";"largior";1;1;1;0;0;0;0;0;0;0;0;0;0
"1590";"largior1";5;0;0;0;0;0;0;0;0;0;0;1;0,2
"1591";"lasso";1;0;0;0;0;1;1;0;0;0;0;0;0
"1592";"lasso1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1593";"lateo";1;0;0;0;0;0;0;0;0;0;0;0;0
"1594";"lateo1";3;0;0;0;0;1;0,333333333333333;0;0;0;0;2;0,666666666666667
"1595";"latro1";2;1;0,5;0;0;0;0;0;0;0;0;0;0
"1596";"latrocinor";1;0;0;0;0;0;0;0;0;0;0;0;0
"1597";"laudo";11;1;0,0909090909090909;2;0,181818181818182;2;0,181818181818182;0;0;0;0;0;0
"1598";"laudo1";16;1;0,0625;0;0;5;0,3125;3;0,1875;0;0;3;0,1875
"1599";"lavo,";1;0;0;0;0;0;0;0;0;0;0;0;0
"1600";"lavo1";12;1;0,0833333333333333;0;0;3;0,25;0;0;0;0;4;0,333333333333333
"1601";"laxo";2;0;0;1;0,5;1;0,5;0;0;0;0;0;0
"1602";"lego1";5;1;0,2;0;0;1;0,2;0;0;0;0;0;0
"1603";"lego2";32;2;0,0625;4;0,125;9;0,28125;0;0;0;0;2;0,0625
"1604";"lenio";1;0;0;0;0;0;0;0;0;0;0;0;0
"1605";"lenio1";3;0;0;0;0;0;0;0;0;0;0;0;0
"1606";"levo1";4;0;0;0;0;2;0,5;0;0;0;0;0;0
"1607";"levo2";1;0;0;0;0;1;1;0;0;0;0;0;0
"1608";"libero";4;1;0,25;0;0;1;0,25;0;0;0;0;1;0,25
"1609";"libero1";4;0;0;2;0,5;1;0,25;0;0;0;0;1;0,25
"1610";"libet";6;0;0;0;0;4;0,666666666666667;0;0;0;0;0;0
"1611";"libet1";3;0;0;0;0;3;1;0;0;0;0;0;0
"1612";"libo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1613";"libro";1;0;0;0;0;0;0;0;0;0;0;0;0
"1614";"licet";9;0;0;0;0;8;0,888888888888889;0;0;0;0;0;0
"1615";"licet1";19;0;0;0;0;19;1;0;0;0;0;0;0
"1616";"ligo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1617";"limo2";1;0;0;0;0;1;1;0;0;0;0;0;0
"1618";"linquo1";2;0;0;0;0;0;0;0;0;0;0;1;0,5
"1619";"liqueo1";2;0;0;0;0;2;1;0;0;0;0;0;0
"1620";"liquesco1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1621";"litigo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1622";"litigo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1623";"loco";1;0;0;0;0;0;0;0;0;0;0;0;0
"1624";"loco1";2;0;0;0;0;2;1;0;0;0;0;0;0
"1625";"locupleto1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1626";"loquor";34;3;0,0882352941176471;0;0;8;0,235294117647059;2;0,0588235294117647;0;0;5;0,147058823529412
"1627";"loquor1";30;2;0,0666666666666667;2;0,0666666666666667;8;0,266666666666667;1;0,0333333333333333;0;0;0;0
"1628";"lubet1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1629";"luceo1";6;0;0;0;0;4;0,666666666666667;0;0;0;0;2;0,333333333333333
"1630";"ludo";2;0;0;0;0;0;0;0;0;0;0;0;0
"1631";"ludo1";5;0;0;0;0;0;0;0;0;0;0;0;0
"1632";"lugeo1";5;0;0;0;0;2;0,4;0;0;0;0;1;0,2
"1633";"luo2";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1634";"lustro1";4;1;0,25;0;0;3;0,75;0;0;0;0;0;0
"1635";"luxor1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1636";"machinor1";3;0;0;1;0,333333333333333;0;0;0;0;0;0;1;0,333333333333333
"1637";"macto";1;0;0;0;0;0;0;0;0;0;0;0;0
"1638";"macto1";3;0;0;1;0,333333333333333;0;0;0;0;0;0;0;0
"1639";"maculo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1640";"maereo";2;0;0;0;0;0;0;0;0;0;0;0;0
"1641";"maereo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1642";"magnifico1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1643";"maledico";1;0;0;0;0;0;0;0;0;0;0;0;0
"1644";"maledico1";1;0;0;1;1;0;0;0;0;0;0;0;0
"1645";"malo";3;2;0,666666666666667;0;0;0;0;1;0,333333333333333;0;0;0;0
"1646";"malo1";22;10;0,454545454545455;1;0,0454545454545455;6;0,272727272727273;0;0;0;0;5;0,227272727272727
"1647";"mando1";8;0;0;1;0,125;1;0,125;0;0;1;0,125;0;0
"1648";"manduco1";5;0;0;0;0;0;0;2;0,4;1;0,2;1;0,2
"1649";"maneo";8;0;0;0;0;3;0,375;0;0;0;0;3;0,375
"1650";"maneo1";16;0;0;2;0,125;6;0,375;1;0,0625;0;0;5;0,3125
"1651";"manifesto2";1;0;0;0;0;0;0;0;0;0;0;0;0
"1652";"mansuesco";1;0;0;0;0;0;0;0;0;0;0;0;0
"1653";"manumitto";5;0;0;0;0;0;0;0;0;0;0;1;0,2
"1654";"marceo1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1655";"marito";1;0;0;0;0;0;0;0;0;0;0;0;0
"1656";"mattea";1;0;0;0;0;0;0;0;0;0;0;0;0
"1657";"maturo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1658";"maturo1";5;0;0;0;0;3;0,6;0;0;0;0;1;0,2
"1659";"mavolo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1660";"medicor1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1661";"meditor";2;0;0;1;0,5;0;0;0;0;0;0;0;0
"1662";"meio";1;0;0;0;0;0;0;0;0;0;0;0;0
"1663";"memini";3;2;0,666666666666667;0;0;1;0,333333333333333;0;0;0;0;0;0
"1664";"memini1";15;2;0,133333333333333;2;0,133333333333333;3;0,2;2;0,133333333333333;2;0,133333333333333;2;0,133333333333333
"1665";"memoro";3;1;0,333333333333333;0;0;0;0;1;0,333333333333333;0;0;1;0,333333333333333
"1666";"memoro1";11;6;0,545454545454545;1;0,0909090909090909;0;0;0;0;0;0;1;0,0909090909090909
"1667";"mentior";4;1;0,25;0;0;0;0;0;0;0;0;0;0
"1668";"mentior1";7;2;0,285714285714286;0;0;0;0;0;0;0;0;1;0,142857142857143
"1669";"mercor";1;0;0;0;0;0;0;0;0;0;0;0;0
"1670";"mercor1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1671";"mereo";9;0;0;1;0,111111111111111;1;0,111111111111111;0;0;0;0;1;0,111111111111111
"1672";"mereo1";2;1;0,5;0;0;0;0;0;0;0;0;1;0,5
"1673";"mereor";2;0;0;0;0;0;0;0;0;0;0;0;0
"1674";"mergo";1;0;0;0;0;0;0;0;0;0;0;0;0
"1675";"mergo1";3;0;0;0;0;0;0;0;0;0;0;0;0
"1676";"metior";1;0;0;0;0;0;0;0;0;0;0;1;1
"1677";"metior1";8;0;0;2;0,25;2;0,25;0;0;0;0;0;0
"1678";"meto2";3;0;0;1;0,333333333333333;1;0,333333333333333;0;0;0;0;0;0
"1679";"metuo";4;0;0;0;0;1;0,25;0;0;0;0;0;0
"1680";"metuo1";9;0;0;0;0;5;0,555555555555556;0;0;0;0;2;0,222222222222222
"1681";"mico";1;0;0;0;0;0;0;0;0;0;0;0;0
"1682";"mico1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1683";"milito";1;0;0;0;0;0;0;0;0;0;0;1;1
"1684";"ministro";1;0;0;0;0;0;0;0;0;0;0;0;0
"1685";"ministro1";2;0;0;0;0;2;1;0;0;0;0;0;0
"1686";"minitor";1;0;0;0;0;0;0;0;0;0;0;0;0
"1687";"minitor1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1688";"mino1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1689";"minuo";1;0;0;0;0;0;0;0;0;0;0;0;0
"1690";"minuo1";3;0;0;0;0;2;0,666666666666667;0;0;0;0;0;0
"1691";"miro1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1692";"miror";9;1;0,111111111111111;3;0,333333333333333;0;0;0;0;0;0;0;0
"1693";"miror1";19;1;0,0526315789473684;1;0,0526315789473684;1;0,0526315789473684;2;0,105263157894737;0;0;2;0,105263157894737
"1694";"misceo";5;0;0;0;0;1;0,2;0;0;0;0;1;0,2
"1695";"misceo1";11;0;0;0;0;2;0,181818181818182;0;0;1;0,0909090909090909;0;0
"1696";"misereo";1;0;0;0;0;0;0;0;0;0;0;0;0
"1697";"misereor";3;0;0;1;0,333333333333333;0;0;0;0;0;0;1;0,333333333333333
"1698";"misereor1";3;0;0;0;0;1;0,333333333333333;0;0;1;0,333333333333333;0;0
"1699";"misero";1;0;0;0;0;0;0;0;0;0;0;0;0
"1700";"misero1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1701";"miseror";4;0;0;0;0;0;0;0;0;0;0;0;0
"1702";"miseror1";2;0;0;0;0;0;0;0;0;0;0;0;0
"1703";"mitto";20;1;0,05;0;0;6;0,3;0;0;0;0;4;0,2
"1704";"mitto1";65;7;0,107692307692308;6;0,0923076923076923;23;0,353846153846154;1;0,0153846153846154;0;0;7;0,107692307692308
"1705";"moderor";2;0;0;0;0;0;0;0;0;0;0;0;0
"1706";"moderor1";3;0;0;0;0;2;0,666666666666667;0;0;0;0;0;0
"1707";"moechor1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1708";"molesto1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1709";"molior";5;0;0;1;0,2;0;0;0;0;0;0;0;0
"1710";"molior1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1711";"mollio1";4;0;0;0;0;1;0,25;0;0;0;0;1;0,25
"1712";"moneo";9;0;0;0;0;2;0,222222222222222;0;0;0;0;1;0,111111111111111
"1713";"moneo1";8;3;0,375;0;0;3;0,375;1;0,125;0;0;0;0
"1714";"monstro";3;2;0,666666666666667;0;0;1;0,333333333333333;0;0;0;0;0;0
"1715";"monstro1";2;0;0;0;0;2;1;0;0;0;0;0;0
"1716";"mordeo1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1717";"morior";9;0;0;0;0;0;0;0;0;0;0;0;0
"1718";"morior1";15;2;0,133333333333333;0;0;1;0,0666666666666667;0;0;0;0;1;0,0666666666666667
"1719";"moror1";10;1;0,1;0;0;3;0,3;0;0;0;0;1;0,1
"1720";"moror2";1;1;1;0;0;0;0;0;0;0;0;0;0
"1721";"moveo";11;1;0,0909090909090909;0;0;2;0,181818181818182;0;0;0;0;5;0,454545454545455
"1722";"moveo1";27;1;0,037037037037037;0;0;7;0,259259259259259;1;0,037037037037037;0;0;2;0,0740740740740741
"1723";"mugio1";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1724";"mulceo1";2;0;0;0;0;2;1;0;0;0;0;0;0
"1725";"mulco";1;0;0;0;0;0;0;0;0;0;0;0;0
"1726";"multo2";5;1;0,2;0;0;0;0;0;0;0;0;1;0,2
"1727";"mundo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1728";"munio";4;0;0;0;0;0;0;0;0;0;0;0;0
"1729";"munio1";7;1;0,142857142857143;0;0;1;0,142857142857143;0;0;0;0;1;0,142857142857143
"1730";"mutio";1;0;0;0;0;0;0;0;0;0;0;0;0
"1731";"mutio1";1;0;0;1;1;0;0;0;0;0;0;0;0
"1732";"muto1";29;1;0,0344827586206897;2;0,0689655172413793;7;0,241379310344828;0;0;1;0,0344827586206897;3;0,103448275862069
"1733";"mutuor";1;0;0;0;0;0;0;0;0;0;0;0;0
"1734";"mutuor1";1;0;0;0;0;0;0;1;1;0;0;0;0
"1735";"nanciscor";3;0;0;0;0;0;0;0;0;0;0;0;0
"1736";"nanciscor1";5;0;0;0;0;0;0;0;0;0;0;0;0
"1737";"narro";5;2;0,4;0;0;1;0,2;0;0;0;0;0;0
"1738";"narro1";13;2;0,153846153846154;5;0,384615384615385;1;0,0769230769230769;0;0;1;0,0769230769230769;0;0
"1739";"nascor";24;2;0,0833333333333333;0;0;1;0,0416666666666667;0;0;0;0;0;0
"1740";"nascor1";19;0;0;0;0;4;0,210526315789474;0;0;0;0;6;0,315789473684211
"1741";"nato";1;0;0;0;0;0;0;0;0;0;0;0;0
"1742";"nato1";3;0;0;0;0;0;0;0;0;0;0;1;0,333333333333333
"1743";"natus1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1744";"naufrago1";1;0;0;0;0;0;0;0;0;0;0;1;1
"1745";"navigo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1746";"navigo1";4;1;0,25;0;0;2;0,5;0;0;0;0;1;0,25
"1747";"neco";2;0;0;0;0;2;1;0;0;0;0;0;0
"1748";"neco1";6;0;0;0;0;0;0;0;0;0;0;0;0
"1749";"necto1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1750";"neglego";3;0;0;0;0;0;0;0;0;0;0;1;0,333333333333333
"1751";"neglego1";5;0;0;2;0,4;0;0;0;0;0;0;0;0
"1752";"nego";10;0;0;2;0,2;6;0,6;0;0;0;0;1;0,1
"1753";"nego1";15;1;0,0666666666666667;4;0,266666666666667;5;0,333333333333333;0;0;1;0,0666666666666667;0;0
"1754";"negotior";1;0;0;0;0;0;0;0;0;0;0;0;0
"1755";"negotior1";3;0;0;0;0;0;0;0;0;0;0;0;0
"1756";"nequeo";2;0;0;0;0;0;0;0;0;0;0;2;1
"1757";"nequeo1";8;1;0,125;0;0;4;0,5;0;0;0;0;2;0,25
"1758";"nescio";2;2;1;0;0;0;0;0;0;0;0;0;0
"1759";"nescio1";26;13;0,5;5;0,192307692307692;7;0,269230769230769;0;0;1;0,0384615384615385;0;0
"1760";"nigro1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1761";"niteo";1;0;0;1;1;0;0;0;0;0;0;0;0
"1762";"niteo1";3;0;0;0;0;0;0;0;0;0;0;1;0,333333333333333
"1763";"nitor1";10;0;0;0;0;4;0,4;0;0;0;0;0;0
"1764";"no1";1;0;0;0;0;1;1;0;0;0;0;0;0
"1765";"nobilito";1;0;0;0;0;0;0;0;0;0;0;0;0
"1766";"noceo";5;0;0;0;0;1;0,2;0;0;0;0;0;0
"1767";"noceo1";9;0;0;0;0;4;0,444444444444444;0;0;0;0;1;0,111111111111111
"1768";"nolo";12;2;0,166666666666667;6;0,5;1;0,0833333333333333;0;0;1;0,0833333333333333;2;0,166666666666667
"1769";"nolo1";19;4;0,210526315789474;5;0,263157894736842;4;0,210526315789474;0;0;2;0,105263157894737;2;0,105263157894737
"1770";"nomino";3;1;0,333333333333333;0;0;1;0,333333333333333;0;0;0;0;0;0
"1771";"nomino1";10;0;0;0;0;6;0,6;2;0,2;0;0;0;0
"1772";"nosco";15;1;0,0666666666666667;0;0;3;0,2;0;0;0;0;1;0,0666666666666667
"1773";"nosco1";26;4;0,153846153846154;2;0,0769230769230769;6;0,230769230769231;1;0,0384615384615385;2;0,0769230769230769;1;0,0384615384615385
"1774";"notesco";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1775";"noto";6;0;0;0;0;4;0,666666666666667;1;0,166666666666667;0;0;0;0
"1776";"noto1";11;4;0,363636363636364;0;0;3;0,272727272727273;2;0,181818181818182;0;0;2;0,181818181818182
"1777";"novo1";2;0;0;0;0;1;0,5;0;0;0;0;0;0
"1778";"nubo1";1;0;0;0;0;0;0;0;0;0;0;0;0
"1779";"nudo";1;0;0;0;0;1;1;0;0;0;0;0;0
"1780";"nudo1";3;0;0;0;0;1;0,333333333333333;0;0;0;0;1;0,333333333333333
"1781";"numero,";1;0;0;0;0;0;0;0;0;0;0;0;0
"1782";"numero1";8;4;0,5;2;0,25;2;0,25;0;0;0;0;0;0
"1783";"nuncupo";5;1;0,2;0;0;3;0,6;0;0;0;0;0;0
"1784";"nuntio";3;0;0;0;0;0;0;0;0;0;0;1;0,333333333333333
"1785";"nuntio1";6;0;0;0;0;2;0,333333333333333;0;0;0;0;3;0,5
"1786";"nuto";1;0;0;0;0;0;0;0;0;0;0;0;0
"1787";"nuto1";1;0;0;0;0;0;0;0;0;0;0;0;0
